Name,Protein name,Orientation,Length
Q9UHF1,Epidermal growth factor-like protein 7 (EGF-like protein 7) (Multiple epidermal growth factor-like domains protein 7) (Multiple EGF-like domains protein 7) (NOTCH4-like protein) (Vascular endothelial statin) (VE-statin) (Zneu1),o,273
Q9UHF7,Zinc finger transcription factor Trps1 (Tricho-rhino-phalangeal syndrome type I protein) (Zinc finger protein GC79),i,1281
Q9UHG0,Doublecortin domain-containing protein 2 (Protein RU2S),i,476
Q9UHG2,ProSAAS (Proprotein convertase subtilisin/kexin type 1 inhibitor) (Proprotein convertase 1 inhibitor) (pro-SAAS) [Cleaved into: KEP; Big SAAS (b-SAAS); Little SAAS (l-SAAS) (N-proSAAS); Big PEN-LEN (b-PEN-LEN) (SAAS CT(1-49)); PEN; Little LEN (l-LEN); Big LEN (b-LEN) (SAAS CT(25-40))],o,260
Q9UHG3,Prenylcysteine oxidase 1 (EC 1.8.3.5) (Prenylcysteine lyase),o,505
Q9UHH9,Inositol hexakisphosphate kinase 2 (InsP6 kinase 2) (InsP6K2) (EC 2.7.4.-) (P(i)-uptake stimulator) (PiUS),i,426
Q9UHI6,Probable ATP-dependent RNA helicase DDX20 (EC 3.6.1.15) (EC 3.6.4.13) (Component of gems 3) (DEAD box protein 20) (DEAD box protein DP 103) (Gemin-3),i,824
Q9UHI8,A disintegrin and metalloproteinase with thrombospondin motifs 1 (ADAM-TS 1) (ADAM-TS1) (ADAMTS-1) (EC 3.4.24.-) (METH-1),o,967
Q9UHJ3,Scm-like with four MBT domains protein 1 (hSFMBT) (Renal ubiquitous protein 1),i,866
Q9UHJ6,Sedoheptulokinase (SHK) (EC 2.7.1.14) (Carbohydrate kinase-like protein),i,478
Q9UHK0,FMR1-interacting protein NUFIP1 (Nuclear FMR1-interacting protein 1) (Nuclear FMRP-interacting protein 1),i,495
Q9UHK6,Alpha-methylacyl-CoA racemase (EC 5.1.99.4) (2-methylacyl-CoA racemase),i,382
Q9UHL0,ATP-dependent RNA helicase DDX25 (EC 3.6.4.13) (DEAD box protein 25) (Gonadotropin-regulated testicular RNA helicase),i,483
Q9UHL4,Dipeptidyl peptidase 2 (EC 3.4.14.2) (Dipeptidyl aminopeptidase II) (Dipeptidyl peptidase 7) (Dipeptidyl peptidase II) (DPP II) (Quiescent cell proline dipeptidase),o,492
Q9UHL9,General transcription factor II-I repeat domain-containing protein 1 (GTF2I repeat domain-containing protein 1) (General transcription factor III) (MusTRD1/BEN) (Muscle TFII-I repeat domain-containing protein 1) (Slow-muscle-fiber enhancer-binding protein) (USE B1-binding protein) (Williams-Beuren syndrome chromosomal region 11 protein) (Williams-Beuren syndrome chromosomal region 12 protein),i,959
Q9UHN1,"DNA polymerase subunit gamma-2, mitochondrial (DNA polymerase gamma accessory 55 kDa subunit) (p55) (Mitochondrial DNA polymerase accessory subunit) (MtPolB) (PolG-beta)",i,485
Q9UHP3,Ubiquitin carboxyl-terminal hydrolase 25 (EC 3.4.19.12) (Deubiquitinating enzyme 25) (USP on chromosome 21) (Ubiquitin thioesterase 25) (Ubiquitin-specific-processing protease 25),i,1055
Q9UHP6,Radial spoke head 14 homolog (Rhabdoid tumor deletion region protein 1),i,348
Q9UHQ1,Nuclear prelamin A recognition factor (Iron-only hydrogenase-like protein 2) (IOP2),i,456
Q9UHQ9,NADH-cytochrome b5 reductase 1 (b5R.1) (EC 1.6.2.2) (Humb5R2) (NAD(P)H:quinone oxidoreductase type 3 polypeptide A2),i,305
Q9UHR4,Brain-specific angiogenesis inhibitor 1-associated protein 2-like protein 1 (BAI1-associated protein 2-like protein 1) (Insulin receptor tyrosine kinase substrate),i,511
Q9UHR5,SAP30-binding protein (Transcriptional regulator protein HCNGP),i,308
Q9UHV2,SERTA domain-containing protein 1 (CDK4-binding protein p34SEI1) (SEI-1) (p34(SEI-1)) (Transcriptional regulator interacting with the PHD-bromodomain 1) (TRIP-Br1),i,236
Q9UHV7,Mediator of RNA polymerase II transcription subunit 13 (Activator-recruited cofactor 250 kDa component) (ARC250) (Mediator complex subunit 13) (Thyroid hormone receptor-associated protein 1) (Thyroid hormone receptor-associated protein complex 240 kDa component) (Trap240) (Vitamin D3 receptor-interacting protein complex component DRIP250) (DRIP250),i,2174
Q9UHV8,Galactoside-binding soluble lectin 13 (Galectin-13) (Gal-13) (Placental tissue protein 13) (PP13) (Placental protein 13),i,139
Q9UHV9,Prefoldin subunit 2,i,154
Q9UHX1,Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor) (FBP-interacting repressor) (Ro-binding protein 1) (RoBP1) (Siah-binding protein 1) (Siah-BP1),i,559
Q9UHY1,Nuclear receptor-binding protein,i,535
Q9UHY7,"Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase) (MASA homolog)",i,261
Q9UHY8,Fasciculation and elongation protein zeta-2 (Zygin II) (Zygin-2),i,353
Q9UI08,Ena/VASP-like protein (Ena/vasodilator-stimulated phosphoprotein-like),i,416
Q9UI09,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (13 kDa differentiation-associated protein) (Complex I-B17.2) (CI-B17.2) (CIB17.2) (NADH-ubiquinone oxidoreductase subunit B17.2),i,145
Q9UI10,Translation initiation factor eIF-2B subunit delta (eIF-2B GDP-GTP exchange factor subunit delta),i,523
Q9UI12,V-type proton ATPase subunit H (V-ATPase subunit H) (Nef-binding protein 1) (NBP1) (Protein VMA13 homolog) (V-ATPase 50/57 kDa subunits) (Vacuolar proton pump subunit H) (Vacuolar proton pump subunit SFD),i,483
Q9UI17,"Dimethylglycine dehydrogenase, mitochondrial (EC 1.5.8.4) (ME2GLYDH)",i,866
Q9UI26,Importin-11 (Imp11) (Ran-binding protein 11) (RanBP11),i,975
Q9UI30,Multifunctional methyltransferase subunit TRM112-like protein (tRNA methyltransferase 112 homolog),i,125
Q9UI32,"Glutaminase liver isoform, mitochondrial (GLS) (EC 3.5.1.2) (L-glutaminase) (L-glutamine amidohydrolase)",i,602
Q9UI36,Dachshund homolog 1 (Dach1),i,758
Q9UI38,Probable threonine protease PRSS50 (EC 3.4.25.-) (Cancer/testis antigen 20) (Serine protease 50) (Testis-specific protease-like protein 50),o,385
Q9UI42,Carboxypeptidase A4 (EC 3.4.17.-) (Carboxypeptidase A3),o,421
Q9UI43,"rRNA methyltransferase 2, mitochondrial (EC 2.1.1.-) (16S rRNA (uridine(1369)-2'-O)-methyltransferase) (16S rRNA [Um1369] 2'-O-methyltransferase) (Protein ftsJ homolog 2)",i,246
Q9UI46,Dynein axonemal intermediate chain 1 (Axonemal dynein intermediate chain 1),i,699
Q9UI47,Catenin alpha-3 (Alpha T-catenin) (Cadherin-associated protein),i,895
Q9UI95,Mitotic spindle assembly checkpoint protein MAD2B (Mitotic arrest deficient 2-like protein 2) (MAD2-like protein 2) (REV7 homolog) (hREV7),i,211
Q9UIA0,"Cytohesin-4 (PH, SEC7 and coiled-coil domain-containing protein 4)",i,394
Q9UIA9,Exportin-7 (Exp7) (Ran-binding protein 16),i,1087
Q9UIC8,Leucine carboxyl methyltransferase 1 (EC 2.1.1.233) (Protein-leucine O-methyltransferase) ([Phosphatase 2A protein]-leucine-carboxy methyltransferase 1),i,334
Q9UID3,Vacuolar protein sorting-associated protein 51 homolog (Another new gene 2 protein) (Protein fat-free homolog),i,782
Q9UID6,Zinc finger protein 639 (Zinc finger protein ANC_2H01) (Zinc finger protein ZASC1),i,485
Q9UIE0,Zinc finger protein 230 (Zinc finger protein FDZF2),i,474
Q9UIF7,Adenine DNA glycosylase (EC 3.2.2.31) (MutY homolog) (hMYH),i,546
Q9UIF8,Bromodomain adjacent to zinc finger domain protein 2B (hWALp4),i,2168
Q9UIF9,Bromodomain adjacent to zinc finger domain protein 2A (Transcription termination factor I-interacting protein 5) (TTF-I-interacting protein 5) (Tip5) (hWALp3),i,1905
Q9UIG0,Tyrosine-protein kinase BAZ1B (EC 2.7.10.2) (Bromodomain adjacent to zinc finger domain protein 1B) (Williams syndrome transcription factor) (Williams-Beuren syndrome chromosomal region 10 protein) (Williams-Beuren syndrome chromosomal region 9 protein) (hWALp2),i,1483
Q9UIG4,Psoriasis susceptibility 1 candidate gene 2 protein (Protein SPR1),o,136
Q9UIH9,Krueppel-like factor 15 (Kidney-enriched krueppel-like factor),i,416
Q9UII2,"ATPase inhibitor, mitochondrial (ATP synthase F1 subunit epsilon) (Inhibitor of F(1)F(o)-ATPase) (IF(1)) (IF1)",i,106
Q9UII4,E3 ISG15--protein ligase HERC5 (EC 2.3.2.-) (Cyclin-E-binding protein 1) (HECT domain and RCC1-like domain-containing protein 5),i,1024
Q9UII6,Dual specificity protein phosphatase 13B (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase SKRP4) (Testis- and skeletal-muscle-specific DSP),i,198
Q9UIJ7,"GTP:AMP phosphotransferase AK3, mitochondrial (EC 2.7.4.10) (Adenylate kinase 3) (AK 3) (Adenylate kinase 3 alpha-like 1)",i,227
Q9UIK4,Death-associated protein kinase 2 (DAP kinase 2) (EC 2.7.11.1) (DAP-kinase-related protein 1) (DRP-1),i,370
Q9UIL1,Short coiled-coil protein,i,159
Q9UIL4,Kinesin-like protein KIF25 (Kinesin-like protein 3),i,384
Q9UIL8,PHD finger protein 11 (BRCA1 C-terminus-associated protein) (Renal carcinoma antigen NY-REN-34),i,331
Q9UIR0,Butyrophilin-like protein 2 (BTL-II),o,455
Q9UIS9,Methyl-CpG-binding domain protein 1 (CXXC-type zinc finger protein 3) (Methyl-CpG-binding protein MBD1) (Protein containing methyl-CpG-binding domain 1),i,605
Q9UIU6,Homeobox protein SIX4 (Sine oculis homeobox homolog 4),i,781
Q9UIV1,CCR4-NOT transcription complex subunit 7 (EC 3.1.13.4) (BTG1-binding factor 1) (CCR4-associated factor 1) (CAF-1) (Caf1a),i,285
Q9UIV8,Serpin B13 (HaCaT UV-repressible serpin) (Hurpin) (Headpin) (Peptidase inhibitor 13) (PI-13) (Proteinase inhibitor 13),i,391
Q9UIW0,Ventral anterior homeobox 2,i,290
Q9UJ41,Rab5 GDP/GTP exchange factor (RAP1) (Rabaptin-5-associated exchange factor for Rab5) (Rabex-5),i,491
Q9UJ55,MAGE-like protein 2 (Necdin-like protein 1) (Protein nM15),i,1249
Q9UJ68,Mitochondrial peptide methionine sulfoxide reductase (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase) (PMSR),i,235
Q9UJ70,N-acetyl-D-glucosamine kinase (N-acetylglucosamine kinase) (EC 2.7.1.59) (GlcNAc kinase) (Muramyl dipeptide kinase) (EC 2.7.1.-) (N-acetyl-D-mannosamine kinase) (EC 2.7.1.60),i,344
Q9UJ78,Zinc finger MYM-type protein 5 (Zinc finger protein 198-like 1) (Zinc finger protein 237),i,669
Q9UJ83,2-hydroxyacyl-CoA lyase 1 (EC 4.1.2.63) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Phytanoyl-CoA 2-hydroxylase 2),i,578
Q9UJ98,Cohesin subunit SA-3 (SCC3 homolog 3) (Stromal antigen 3) (Stromalin-3),i,1225
Q9UJA3,DNA helicase MCM8 (EC 3.6.4.12) (Minichromosome maintenance 8),i,840
Q9UJA5,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6 (mRNA methyladenosine-N(1)-methyltransferase non-catalytic subunit TRM6) (tRNA(m1A58)-methyltransferase subunit TRM6) (tRNA(m1A58)MTase subunit TRM6),i,497
Q9UJC3,Protein Hook homolog 1 (h-hook1) (hHK1),i,728
Q9UJD0,Regulating synaptic membrane exocytosis protein 3 (Nim3) (RIM3 gamma) (Rab-3-interacting molecule 3) (RIM 3),i,308
Q9UJF2,Ras GTPase-activating protein nGAP (RAS protein activator-like 2),i,1139
Q9UJJ9,N-acetylglucosamine-1-phosphotransferase subunit gamma (GlcNAc-1-phosphotransferase subunit gamma) (UDP-N-acetylglucosamine-1-phosphotransferase subunit gamma),o,305
Q9UJL9,Zinc finger protein 69 homolog B (Zinc finger protein 643),i,534
Q9UJM3,ERBB receptor feedback inhibitor 1 (Mitogen-inducible gene 6 protein) (MIG-6),i,462
Q9UJM8,2-Hydroxyacid oxidase 1 (HAOX1) (EC 1.1.3.15) (Glycolate oxidase) (GO) (GOX) (Glyoxylate oxidase) (EC 1.2.3.5),i,370
Q9UJP4,Kelch-like protein 21,i,597
Q9UJQ4,Sal-like protein 4 (Zinc finger protein 797) (Zinc finger protein SALL4),i,1053
Q9UJS0,"Electrogenic aspartate/glutamate antiporter SLC25A13, mitochondrial (Calcium-binding mitochondrial carrier protein Aralar2) (ARALAR-related gene 2) (ARALAR2) (Citrin) (Mitochondrial aspartate glutamate carrier 2) (Solute carrier family 25 member 13)",i,675
Q9UJT1,Tubulin delta chain (Delta-tubulin),i,453
Q9UJT2,Testis-specific serine kinase substrate (Testis-specific kinase substrate) (STK22 substrate 1),i,592
Q9UJT9,F-box/LRR-repeat protein 7 (F-box and leucine-rich repeat protein 7) (F-box protein FBL6/FBL7),i,491
Q9UJU2,Lymphoid enhancer-binding factor 1 (LEF-1) (T cell-specific transcription factor 1-alpha) (TCF1-alpha),i,399
Q9UJU5,Forkhead box protein D3 (HNF3/FH transcription factor genesis),i,478
Q9UJU6,Drebrin-like protein (Cervical SH3P7) (Cervical mucin-associated protein) (Drebrin-F) (HPK1-interacting protein of 55 kDa) (HIP-55) (SH3 domain-containing protein 7),i,430
Q9UJV3,Probable E3 ubiquitin-protein ligase MID2 (EC 2.3.2.27) (Midin-2) (Midline defect 2) (Midline-2) (RING finger protein 60) (RING-type E3 ubiquitin transferase MID2) (Tripartite motif-containing protein 1),i,735
Q9UJV9,Probable ATP-dependent RNA helicase DDX41 (EC 3.6.4.13) (DEAD box protein 41) (DEAD box protein abstrakt homolog),i,622
Q9UJW0,Dynactin subunit 4 (Dyn4) (Dynactin subunit p62),i,460
Q9UJW2,Tubulointerstitial nephritis antigen (TIN-Ag),o,476
Q9UJW3,DNA (cytosine-5)-methyltransferase 3-like,i,386
Q9UJW8,Zinc finger protein 180 (HHZ168),i,692
Q9UJW9,SERTA domain-containing protein 3 (Replication protein-binding trans-activator) (RPA-binding trans-activator),i,196
Q9UJX0,"Oxidative stress-induced growth inhibitor 1 (Bone marrow stromal cell-derived growth inhibitor) (BMSC-derived growth inhibitor) (Ovary, kidney and liver protein 38) (huOKL38) (Pregnancy-induced growth inhibitor OKL38)",i,477
Q9UJX2,Cell division cycle protein 23 homolog (Anaphase-promoting complex subunit 8) (APC8) (Cyclosome subunit 8),i,597
Q9UJX3,Anaphase-promoting complex subunit 7 (APC7) (Cyclosome subunit 7),i,565
Q9UJX4,Anaphase-promoting complex subunit 5 (APC5) (Cyclosome subunit 5),i,755
Q9UJX5,Anaphase-promoting complex subunit 4 (APC4) (Cyclosome subunit 4),i,808
Q9UJX6,Anaphase-promoting complex subunit 2 (APC2) (Cyclosome subunit 2),i,822
Q9UJY1,Heat shock protein beta-8 (HspB8) (Alpha-crystallin C chain) (E2-induced gene 1 protein) (Protein kinase H11) (Small stress protein-like protein HSP22),i,196
Q9UJY4,"ADP-ribosylation factor-binding protein GGA2 (Gamma-adaptin-related protein 2) (Golgi-localized, gamma ear-containing, ARF-binding protein 2) (VHS domain and ear domain of gamma-adaptin) (Vear)",i,613
Q9UJY5,"ADP-ribosylation factor-binding protein GGA1 (Gamma-adaptin-related protein 1) (Golgi-localized, gamma ear-containing, ARF-binding protein 1)",i,639
Q9UJZ1,"Stomatin-like protein 2, mitochondrial (SLP-2) (EPB72-like protein 2) (Paraprotein target 7) (Paratarg-7)",i,356
Q9UK05,Growth/differentiation factor 2 (GDF-2) (Bone morphogenetic protein 9) (BMP-9),o,429
Q9UK22,F-box only protein 2,i,296
Q9UK32,Ribosomal protein S6 kinase alpha-6 (S6K-alpha-6) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 6) (p90-RSK 6) (p90RSK6) (Ribosomal S6 kinase 4) (RSK-4) (pp90RSK4),i,745
Q9UK33,Zinc finger protein 580 (LDL-induced EC protein),i,172
Q9UK39,Nocturnin (EC 3.1.3.108) (Carbon catabolite repression 4-like protein),i,431
Q9UK41,Vacuolar protein sorting-associated protein 28 homolog (H-Vps28) (ESCRT-I complex subunit VPS28),i,221
Q9UK45,U6 snRNA-associated Sm-like protein LSm7,i,103
Q9UK53,Inhibitor of growth protein 1,i,422
Q9UK55,Protein Z-dependent protease inhibitor (PZ-dependent protease inhibitor) (PZI) (Serpin A10),o,444
Q9UK58,Cyclin-L1 (Cyclin-L),i,526
Q9UK59,Lariat debranching enzyme (EC 3.1.4.-),i,544
Q9UK61,Protein TASOR (CTCL tumor antigen se89-1) (Retinoblastoma-associated protein RAP140) (Transgene activation suppressor protein),i,1670
Q9UK73,Protein fem-1 homolog B (FEM1b) (FEM1-beta) (Fem-1-like death receptor-binding protein alpha) (Fem-1-like in apoptotic pathway protein alpha) (F1A-alpha),i,627
Q9UK76,"Jupiter microtubule associated homolog 1 (Androgen-regulated protein 2) (Hematological and neurological expressed 1 protein) [Cleaved into: Jupiter microtubule associated homolog 1, N-terminally processed]",i,154
Q9UK80,Ubiquitin carboxyl-terminal hydrolase 21 (EC 3.4.19.12) (Deubiquitinating enzyme 21) (Ubiquitin thioesterase 21) (Ubiquitin-specific-processing protease 21),i,565
Q9UK96,F-box only protein 10,i,956
Q9UK97,F-box only protein 9 (Cross-immune reaction antigen 1) (Renal carcinoma antigen NY-REN-57),i,447
Q9UK99,F-box only protein 3,i,471
Q9UKA1,F-box/LRR-repeat protein 5 (F-box and leucine-rich repeat protein 5) (F-box protein FBL4/FBL5) (p45SKP2-like protein),i,691
Q9UKA2,F-box/LRR-repeat protein 4 (F-box and leucine-rich repeat protein 4) (F-box protein FBL4/FBL5),i,621
Q9UKA4,A-kinase anchor protein 11 (AKAP-11) (A-kinase anchor protein 220 kDa) (AKAP 220) (hAKAP220) (Protein kinase A-anchoring protein 11) (PRKA11),i,1901
Q9UKA8,Calcipressin-3 (Down syndrome candidate region 1-like protein 2) (Myocyte-enriched calcineurin-interacting protein 3) (MCIP3) (Regulator of calcineurin 3),i,241
Q9UKA9,Polypyrimidine tract-binding protein 2 (Neural polypyrimidine tract-binding protein) (Neurally-enriched homolog of PTB) (PTB-like protein),i,531
Q9UKB1,F-box/WD repeat-containing protein 11 (F-box and WD repeats protein beta-TrCP2) (F-box/WD repeat-containing protein 1B) (Homologous to Slimb protein) (HOS),i,542
Q9UKC9,F-box/LRR-repeat protein 2 (F-box and leucine-rich repeat protein 2) (F-box protein FBL2/FBL3),i,423
Q9UKD1,Glucocorticoid modulatory element-binding protein 2 (GMEB-2) (DNA-binding protein p79PIF) (Parvovirus initiation factor p79) (PIF p79),i,530
Q9UKE5,TRAF2 and NCK-interacting protein kinase (EC 2.7.11.1),i,1360
Q9UKF6,Cleavage and polyadenylation specificity factor subunit 3 (EC 3.1.27.-) (Cleavage and polyadenylation specificity factor 73 kDa subunit) (CPSF 73 kDa subunit) (mRNA 3'-end-processing endonuclease CPSF-73),i,684
Q9UKF7,Cytoplasmic phosphatidylinositol transfer protein 1 (Mammalian rdgB homolog beta) (M-rdgB beta) (MrdgBbeta) (Retinal degeneration B homolog beta) (RdgBbeta),i,332
Q9UKG1,"DCC-interacting protein 13-alpha (Dip13-alpha) (Adapter protein containing PH domain, PTB domain and leucine zipper motif 1)",i,709
Q9UKG9,Peroxisomal carnitine O-octanoyltransferase (COT) (EC 2.3.1.137),i,612
Q9UKI2,Cdc42 effector protein 3 (Binder of Rho GTPases 2) (MSE55-related Cdc42-binding protein),i,254
Q9UKI8,Serine/threonine-protein kinase tousled-like 1 (EC 2.7.11.1) (PKU-beta) (Tousled-like kinase 1),i,766
Q9UKI9,"POU domain, class 2, transcription factor 3 (Octamer-binding protein 11) (Oct-11) (Octamer-binding transcription factor 11) (OTF-11) (Transcription factor PLA-1) (Transcription factor Skn-1)",i,436
Q9UKJ5,Cysteine-rich hydrophobic domain-containing protein 2 (BrX-like translocated in leukemia),i,165
Q9UKK3,Protein mono-ADP-ribosyltransferase PARP4 (EC 2.4.2.-) (193 kDa vault protein) (ADP-ribosyltransferase diphtheria toxin-like 4) (ARTD4) (PARP-related/IalphaI-related H5/proline-rich) (PH5P) (Poly [ADP-ribose] polymerase 4) (PARP-4) (Vault poly(ADP-ribose) polymerase) (VPARP),i,1724
Q9UKK6,NTF2-related export protein 1 (Protein p15),i,140
Q9UKK9,ADP-sugar pyrophosphatase (EC 3.6.1.13) (8-oxo-dGDP phosphatase) (EC 3.6.1.58) (Nuclear ATP-synthesis protein NUDIX5) (EC 2.7.7.96) (Nucleoside diphosphate-linked moiety X motif 5) (Nudix motif 5) (hNUDT5) (YSA1H),i,219
Q9UKL0,REST corepressor 1 (Protein CoREST),i,485
Q9UKL3,CASP8-associated protein 2 (FLICE-associated huge protein),i,1982
Q9UKL6,Phosphatidylcholine transfer protein (PC-TP) (START domain-containing protein 2) (StARD2) (StAR-related lipid transfer protein 2),i,214
Q9UKM9,RNA-binding protein Raly (Autoantigen p542) (Heterogeneous nuclear ribonucleoprotein C-like 2) (hnRNP core protein C-like 2) (hnRNP associated with lethal yellow protein homolog),i,306
Q9UKN5,PR domain zinc finger protein 4 (EC 2.1.1.-) (PR domain-containing protein 4),i,801
Q9UKN7,Unconventional myosin-XV (Unconventional myosin-15),i,3530
Q9UKN8,General transcription factor 3C polypeptide 4 (EC 2.3.1.48) (TF3C-delta) (Transcription factor IIIC 90 kDa subunit) (TFIIIC 90 kDa subunit) (TFIIIC90) (Transcription factor IIIC subunit delta),i,822
Q9UKP3,Integrin beta-1-binding protein 2 (Melusin),i,347
Q9UKP4,A disintegrin and metalloproteinase with thrombospondin motifs 7 (ADAM-TS 7) (ADAM-TS7) (ADAMTS-7) (EC 3.4.24.-) (COMPase),o,1686
Q9UKP5,A disintegrin and metalloproteinase with thrombospondin motifs 6 (ADAM-TS 6) (ADAM-TS6) (ADAMTS-6) (EC 3.4.24.-),o,1117
Q9UKR0,Kallikrein-12 (EC 3.4.21.-) (Kallikrein-like protein 5) (KLK-L5),o,248
Q9UKS6,Protein kinase C and casein kinase substrate in neurons protein 3 (SH3 domain-containing protein 6511),i,424
Q9UKS7,Zinc finger protein Helios (Ikaros family zinc finger protein 2),i,526
Q9UKT4,F-box only protein 5 (Early mitotic inhibitor 1),i,447
Q9UKT5,F-box only protein 4,i,387
Q9UKT7,F-box/LRR-repeat protein 3 (F-box and leucine-rich repeat protein 3A) (F-box/LRR-repeat protein 3A),i,428
Q9UKT8,F-box/WD repeat-containing protein 2 (F-box and WD-40 domain-containing protein 2) (Protein MD6),i,454
Q9UKT9,Zinc finger protein Aiolos (Ikaros family zinc finger protein 3),i,509
Q9UKU7,"Isobutyryl-CoA dehydrogenase, mitochondrial (IBDH) (EC 1.3.8.5) (Activator-recruited cofactor 42 kDa component) (ARC42) (Acyl-CoA dehydrogenase family member 8) (ACAD-8)",i,415
Q9UKV0,Histone deacetylase 9 (HD9) (EC 3.5.1.98) (Histone deacetylase 7B) (HD7) (HD7b) (Histone deacetylase-related protein) (MEF2-interacting transcription repressor MITR),i,1011
Q9UKV3,Apoptotic chromatin condensation inducer in the nucleus (Acinus),i,1341
Q9UKV8,Protein argonaute-2 (Argonaute2) (hAgo2) (EC 3.1.26.n2) (Argonaute RISC catalytic component 2) (Eukaryotic translation initiation factor 2C 2) (eIF-2C 2) (eIF2C 2) (PAZ Piwi domain protein) (PPD) (Protein slicer),i,859
Q9UKW4,Guanine nucleotide exchange factor VAV3 (VAV-3),i,847
Q9UKW6,ETS-related transcription factor Elf-5 (E74-like factor 5) (Epithelium-restricted ESE-1-related Ets factor) (Epithelium-specific Ets transcription factor 2) (ESE-2),i,265
Q9UKX2,"Myosin-2 (Myosin heavy chain 2) (Myosin heavy chain 2a) (MyHC-2a) (Myosin heavy chain IIa) (MyHC-IIa) (Myosin heavy chain, skeletal muscle, adult 2)",i,1941
Q9UKX3,"Myosin-13 (Myosin heavy chain 13) (Myosin heavy chain, skeletal muscle, extraocular) (MyHC-EO) (Myosin heavy chain, skeletal muscle, laryngeal) (MyHC-IIL) (Superfast myosin)",i,1938
Q9UKX7,Nuclear pore complex protein Nup50 (50 kDa nucleoporin) (Nuclear pore-associated protein 60 kDa-like) (Nucleoporin Nup50),i,468
Q9UKY0,Prion-like protein doppel (PrPLP) (Prion protein 2),o,176
Q9UKY1,Zinc fingers and homeoboxes protein 1,i,873
Q9UKZ9,Procollagen C-endopeptidase enhancer 2 (Procollagen COOH-terminal proteinase enhancer 2) (PCPE-2) (Procollagen C-proteinase enhancer 2),o,415
Q9UL03,Integrator complex subunit 6 (Int6) (DBI-1) (Protein DDX26) (Protein deleted in cancer 1) (DICE1),i,887
Q9UL12,"Sarcosine dehydrogenase, mitochondrial (SarDH) (EC 1.5.8.3) (BPR-2)",i,918
Q9UL15,BAG family molecular chaperone regulator 5 (BAG-5) (Bcl-2-associated athanogene 5),i,447
Q9UL16,Cilia- and flagella-associated protein 45 (Coiled-coil domain-containing protein 19) (Nasopharyngeal epithelium-specific protein 1),i,551
Q9UL17,T-box transcription factor TBX21 (T-box protein 21) (T-cell-specific T-box transcription factor T-bet) (Transcription factor TBLYM),i,535
Q9UL18,Protein argonaute-1 (Argonaute1) (hAgo1) (Argonaute RISC catalytic component 1) (Eukaryotic translation initiation factor 2C 1) (eIF-2C 1) (eIF2C 1) (Putative RNA-binding protein Q99),i,857
Q9UL19,Phospholipase A and acyltransferase 4 (EC 2.3.1.-) (EC 3.1.1.32) (EC 3.1.1.4) (HRAS-like suppressor 4) (HRSL4) (RAR-responsive protein TIG3) (Retinoic acid receptor responder protein 3) (Retinoid-inducible gene 1 protein) (Tazarotene-induced gene 3 protein),i,164
Q9UL25,Ras-related protein Rab-21,i,225
Q9UL26,Ras-related protein Rab-22A (Rab-22),i,194
Q9UL33,Trafficking protein particle complex subunit 2-like protein,i,140
Q9UL40,Zinc finger protein 346 (Just another zinc finger protein),i,294
Q9UL41,Paraneoplastic antigen Ma3,i,463
Q9UL42,Paraneoplastic antigen Ma2 (40 kDa neuronal protein) (Onconeuronal antigen Ma2) (Paraneoplastic neuronal antigen MM2),i,364
Q9UL45,Biogenesis of lysosome-related organelles complex 1 subunit 6 (BLOC-1 subunit 6) (Pallid protein homolog) (Pallidin) (Syntaxin 13-interacting protein),i,172
Q9UL46,Proteasome activator complex subunit 2 (11S regulator complex subunit beta) (REG-beta) (Activator of multicatalytic protease subunit 2) (Proteasome activator 28 subunit beta) (PA28b) (PA28beta),i,239
Q9UL49,Transcription factor-like 5 protein (Cha transcription factor) (HPV-16 E2-binding protein 1) (E2BP-1),i,500
Q9UL63,Muskelin,i,735
Q9UL68,Myelin transcription factor 1-like protein (MyT1-L) (MyT1L),i,1186
Q9ULA0,Aspartyl aminopeptidase (EC 3.4.11.21),i,485
Q9ULC3,Ras-related protein Rab-23,i,237
Q9ULC4,Malignant T-cell-amplified sequence 1 (MCT-1) (Multiple copies T-cell malignancies),i,181
Q9ULC6,Protein-arginine deiminase type-1 (EC 3.5.3.15) (Peptidylarginine deiminase I) (Protein-arginine deiminase type I),i,663
Q9ULD0,"2-oxoglutarate dehydrogenase-like, mitochondrial (EC 1.2.4.2) (2-oxoglutarate dehydrogenase complex component E1-like) (OGDC-E1-like) (Alpha-ketoglutarate dehydrogenase-like)",i,1010
Q9ULD2,Microtubule-associated tumor suppressor 1 (AT2 receptor-binding protein) (Angiotensin-II type 2 receptor-interacting protein) (Mitochondrial tumor suppressor 1),i,1270
